"X..Interactor.1.uniprot.id"	"Interactor.1.Ensembl.gene.id"	"Interactor.1.Entrez.Gene.id"	"Interactor.2.uniprot.id"	"Interactor.2.Ensembl.gene.id"	"Interactor.2.Entrez.Gene.id"	"Interaction.type"	"Interaction.context"	"Pubmed.references"	"gene_symbol1"	"gene_symbol2"
"38497"	"Q12834"	"ENSEMBL:ENSG00000117399|ENSEMBL:ENST00000310955|ENSEMBL:ENST00000372462|ENSEMBL:ENSP00000361540|ENSEMBL:ENSP00000308450"	"-"	"P51955"	"ENSEMBL:ENSG00000117650|ENSEMBL:ENSP00000355965|ENSEMBL:ENSP00000355966|ENSEMBL:ENST00000366999|ENSEMBL:ENST00000366998"	"-"	"physical association"	"reactome:R-HSA-179413"	"11742988|16648845"	"NEK2"	"CDC20"
"38498"	"O43684"	"ENSEMBL:ENST00000368858|ENSEMBL:ENST00000368865|ENSEMBL:ENSP00000357858|ENSEMBL:ENSP00000357851|ENSEMBL:ENSG00000154473"	"-"	"P51955"	"ENSEMBL:ENSG00000117650|ENSEMBL:ENSP00000355965|ENSEMBL:ENSP00000355966|ENSEMBL:ENST00000366999|ENSEMBL:ENST00000366998"	"-"	"physical association"	"reactome:R-HSA-179413"	"11742988|16648845"	"NEK2"	"BUB3"
"38500"	"O14936"	"ENSEMBL:ENSG00000147044|ENSEMBL:ENSP00000494183|ENSEMBL:ENSP00000367405|ENSEMBL:ENSP00000495291|ENSEMBL:ENSP00000367396|ENSEMBL:ENSP00000494788|ENSEMBL:ENST00000378154|ENSEMBL:ENST00000644347|ENSEMBL:ENST00000378163|ENSEMBL:ENST00000646120|ENSEMBL:ENST00000645566"	"-"	"Q96J84"	"ENSEMBL:ENST00000359209|ENSEMBL:ENSP00000352138|ENSEMBL:ENSG00000183853"	"-"	"physical association"	"reactome:R-HSA-373681"	"24243840"	"KIRREL1"	"CASK"
"38501"	"O14936"	"ENSEMBL:ENSG00000147044|ENSEMBL:ENSP00000494183|ENSEMBL:ENSP00000367405|ENSEMBL:ENSP00000495291|ENSEMBL:ENSP00000367396|ENSEMBL:ENSP00000494788|ENSEMBL:ENST00000378154|ENSEMBL:ENST00000644347|ENSEMBL:ENST00000378163|ENSEMBL:ENST00000646120|ENSEMBL:ENST00000645566"	"-"	"O60500"	"ENSEMBL:ENST00000353632|ENSEMBL:ENST00000378910|ENSEMBL:ENSP00000343634|ENSEMBL:ENSP00000368190|ENSEMBL:ENSG00000161270"	"-"	"physical association"	"reactome:R-HSA-373681"	"24243840"	"NPHS1"	"CASK"
"38502"	"Q96J84"	"ENSEMBL:ENST00000359209|ENSEMBL:ENSP00000352138|ENSEMBL:ENSG00000183853"	"-"	"P46940"	"ENSEMBL:ENSG00000140575|ENSEMBL:ENST00000268182|ENSEMBL:ENSP00000268182"	"-"	"physical association"	"reactome:R-HSA-451398"	"15634346|15331416|10611248|15994232"	"KIRREL1"	"IQGAP1"
"38503"	"O60500"	"ENSEMBL:ENST00000353632|ENSEMBL:ENST00000378910|ENSEMBL:ENSP00000343634|ENSEMBL:ENSP00000368190|ENSEMBL:ENSG00000161270"	"-"	"P46940"	"ENSEMBL:ENSG00000140575|ENSEMBL:ENST00000268182|ENSEMBL:ENSP00000268182"	"-"	"physical association"	"reactome:R-HSA-451398"	"15634346|15331416|10611248|15994232"	"NPHS1"	"IQGAP1"
"38504"	"Q96J84"	"ENSEMBL:ENST00000359209|ENSEMBL:ENSP00000352138|ENSEMBL:ENSG00000183853"	"-"	"O43707"	"ENSEMBL:ENSG00000282844|ENSEMBL:ENSG00000130402|ENSEMBL:ENSP00000488962|ENSEMBL:ENSP00000252699|ENSEMBL:ENSP00000439497|ENSEMBL:ENSP00000489220|ENSEMBL:ENST00000634960|ENSEMBL:ENST00000252699|ENSEMBL:ENST00000634692|ENSEMBL:ENST00000390009"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"KIRREL1"	"ACTN4"
"38505"	"Q96J84"	"ENSEMBL:ENST00000359209|ENSEMBL:ENSP00000352138|ENSEMBL:ENSG00000183853"	"-"	"P35609"	"ENSEMBL:ENSG00000077522|ENSEMBL:ENSP00000443495|ENSEMBL:ENSP00000355537|ENSEMBL:ENST00000542672|ENSEMBL:ENST00000366578"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"KIRREL1"	"ACTN2"
"38506"	"O60500"	"ENSEMBL:ENST00000353632|ENSEMBL:ENST00000378910|ENSEMBL:ENSP00000343634|ENSEMBL:ENSP00000368190|ENSEMBL:ENSG00000161270"	"-"	"P12814"	"ENSEMBL:ENSG00000072110|ENSEMBL:ENST00000538545|ENSEMBL:ENST00000394419|ENSEMBL:ENST00000438964|ENSEMBL:ENST00000193403|ENSEMBL:ENSP00000439828|ENSEMBL:ENSP00000193403|ENSEMBL:ENSP00000414272|ENSEMBL:ENSP00000377941"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"NPHS1"	"ACTN1"
"38507"	"Q96J84"	"ENSEMBL:ENST00000359209|ENSEMBL:ENSP00000352138|ENSEMBL:ENSG00000183853"	"-"	"Q01082"	"ENSEMBL:ENSG00000115306|ENSEMBL:ENSP00000349259|ENSEMBL:ENSP00000334156|ENSEMBL:ENST00000333896|ENSEMBL:ENST00000356805"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"SPTBN1"	"KIRREL1"
"38508"	"Q96J84"	"ENSEMBL:ENST00000359209|ENSEMBL:ENSP00000352138|ENSEMBL:ENSG00000183853"	"-"	"P12814"	"ENSEMBL:ENSG00000072110|ENSEMBL:ENST00000538545|ENSEMBL:ENST00000394419|ENSEMBL:ENST00000438964|ENSEMBL:ENST00000193403|ENSEMBL:ENSP00000439828|ENSEMBL:ENSP00000193403|ENSEMBL:ENSP00000414272|ENSEMBL:ENSP00000377941"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"KIRREL1"	"ACTN1"
"38509"	"Q96J84"	"ENSEMBL:ENST00000359209|ENSEMBL:ENSP00000352138|ENSEMBL:ENSG00000183853"	"-"	"Q86UL8"	"ENSEMBL:ENST00000354212|ENSEMBL:ENST00000419488|ENSEMBL:ENSP00000405766|ENSEMBL:ENSP00000346151|ENSEMBL:ENSG00000187391"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"MAGI2"	"KIRREL1"
"38510"	"O60500"	"ENSEMBL:ENST00000353632|ENSEMBL:ENST00000378910|ENSEMBL:ENSP00000343634|ENSEMBL:ENSP00000368190|ENSEMBL:ENSG00000161270"	"-"	"Q13813"	"ENSEMBL:ENSG00000197694|ENSEMBL:ENSP00000361824|ENSEMBL:ENSP00000361816|ENSEMBL:ENSP00000350882|ENSEMBL:ENSP00000516412|ENSEMBL:ENST00000706487|ENSEMBL:ENST00000372739|ENSEMBL:ENST00000372731|ENSEMBL:ENST00000358161"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"SPTAN1"	"NPHS1"
"38511"	"Q96J84"	"ENSEMBL:ENST00000359209|ENSEMBL:ENSP00000352138|ENSEMBL:ENSG00000183853"	"-"	"Q13813"	"ENSEMBL:ENSG00000197694|ENSEMBL:ENSP00000361824|ENSEMBL:ENSP00000361816|ENSEMBL:ENSP00000350882|ENSEMBL:ENSP00000516412|ENSEMBL:ENST00000706487|ENSEMBL:ENST00000372739|ENSEMBL:ENST00000372731|ENSEMBL:ENST00000358161"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"SPTAN1"	"KIRREL1"
"38512"	"O60500"	"ENSEMBL:ENST00000353632|ENSEMBL:ENST00000378910|ENSEMBL:ENSP00000343634|ENSEMBL:ENSP00000368190|ENSEMBL:ENSG00000161270"	"-"	"Q08043"	"ENSEMBL:ENST00000513398|ENSEMBL:ENSP00000426797|ENSEMBL:ENSG00000248746"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"NPHS1"	"ACTN3"
"38513"	"Q96J84"	"ENSEMBL:ENST00000359209|ENSEMBL:ENSP00000352138|ENSEMBL:ENSG00000183853"	"-"	"Q08043"	"ENSEMBL:ENST00000513398|ENSEMBL:ENSP00000426797|ENSEMBL:ENSG00000248746"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"KIRREL1"	"ACTN3"
"38514"	"O60500"	"ENSEMBL:ENST00000353632|ENSEMBL:ENST00000378910|ENSEMBL:ENSP00000343634|ENSEMBL:ENSP00000368190|ENSEMBL:ENSG00000161270"	"-"	"Q86UL8"	"ENSEMBL:ENST00000354212|ENSEMBL:ENST00000419488|ENSEMBL:ENSP00000405766|ENSEMBL:ENSP00000346151|ENSEMBL:ENSG00000187391"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"NPHS1"	"MAGI2"
"38515"	"O60500"	"ENSEMBL:ENST00000353632|ENSEMBL:ENST00000378910|ENSEMBL:ENSP00000343634|ENSEMBL:ENSP00000368190|ENSEMBL:ENSG00000161270"	"-"	"Q01082"	"ENSEMBL:ENSG00000115306|ENSEMBL:ENSP00000349259|ENSEMBL:ENSP00000334156|ENSEMBL:ENST00000333896|ENSEMBL:ENST00000356805"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"SPTBN1"	"NPHS1"
"38516"	"O60500"	"ENSEMBL:ENST00000353632|ENSEMBL:ENST00000378910|ENSEMBL:ENSP00000343634|ENSEMBL:ENSP00000368190|ENSEMBL:ENSG00000161270"	"-"	"P35609"	"ENSEMBL:ENSG00000077522|ENSEMBL:ENSP00000443495|ENSEMBL:ENSP00000355537|ENSEMBL:ENST00000542672|ENSEMBL:ENST00000366578"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"NPHS1"	"ACTN2"
"38517"	"O60500"	"ENSEMBL:ENST00000353632|ENSEMBL:ENST00000378910|ENSEMBL:ENSP00000343634|ENSEMBL:ENSP00000368190|ENSEMBL:ENSG00000161270"	"-"	"O43707"	"ENSEMBL:ENSG00000282844|ENSEMBL:ENSG00000130402|ENSEMBL:ENSP00000488962|ENSEMBL:ENSP00000252699|ENSEMBL:ENSP00000439497|ENSEMBL:ENSP00000489220|ENSEMBL:ENST00000634960|ENSEMBL:ENST00000252699|ENSEMBL:ENST00000634692|ENSEMBL:ENST00000390009"	"-"	"physical association"	"reactome:R-HSA-451387"	"24243840"	"NPHS1"	"ACTN4"
"38518"	"O00634"	"ENSEMBL:ENST00000293973|ENSEMBL:ENSP00000293973|ENSEMBL:ENSG00000162068"	"-"	"Q92859"	"ENSEMBL:ENSG00000067141|ENSEMBL:ENSP00000341198|ENSEMBL:ENSP00000453200|ENSEMBL:ENSP00000453317|ENSEMBL:ENSP00000261908|ENSEMBL:ENST00000558964|ENSEMBL:ENST00000339362|ENSEMBL:ENST00000261908|ENSEMBL:ENST00000560262"	"-"	"physical association"	"reactome:R-HSA-448880"	"24243840"	"NTN3"	"NEO1"
"38520"	"O94856"	"ENSEMBL:ENSG00000163531|ENSEMBL:ENSP00000385637|ENSEMBL:ENSP00000384875|ENSEMBL:ENSP00000344786|ENSEMBL:ENSP00000425908|ENSEMBL:ENSP00000438614|ENSEMBL:ENSP00000415031|ENSEMBL:ENSP00000385676|ENSEMBL:ENST00000339876|ENSEMBL:ENST00000539706|ENSEMBL:ENST00000404076|ENSEMBL:ENST00000430393|ENSEMBL:ENST00000401399|ENSEMBL:ENST00000513543|ENSEMBL:ENST00000403080"	"-"	"P78357"	"ENSEMBL:ENST00000264638|ENSEMBL:ENSP00000264638|ENSEMBL:ENSG00000108797"	"-"	"physical association"	"reactome:R-HSA-373682"	"24243840"	"NFASC"	"CNTNAP1"
"38521"	"O94856"	"ENSEMBL:ENSG00000163531|ENSEMBL:ENSP00000385637|ENSEMBL:ENSP00000384875|ENSEMBL:ENSP00000344786|ENSEMBL:ENSP00000425908|ENSEMBL:ENSP00000438614|ENSEMBL:ENSP00000415031|ENSEMBL:ENSP00000385676|ENSEMBL:ENST00000339876|ENSEMBL:ENST00000539706|ENSEMBL:ENST00000404076|ENSEMBL:ENST00000430393|ENSEMBL:ENST00000401399|ENSEMBL:ENST00000513543|ENSEMBL:ENST00000403080"	"-"	"Q12860"	"ENSEMBL:ENSG00000018236|ENSEMBL:ENSP00000448004|ENSEMBL:ENSP00000447006|ENSEMBL:ENSP00000261160|ENSEMBL:ENSP00000448653|ENSEMBL:ENSP00000325660|ENSEMBL:ENST00000551295|ENSEMBL:ENST00000547702|ENSEMBL:ENST00000348761|ENSEMBL:ENST00000347616|ENSEMBL:ENST00000547849"	"-"	"physical association"	"reactome:R-HSA-373682"	"24243840"	"NFASC"	"CNTN1"
"38522"	"O94856"	"ENSEMBL:ENSG00000163531|ENSEMBL:ENSP00000385637|ENSEMBL:ENSP00000384875|ENSEMBL:ENSP00000344786|ENSEMBL:ENSP00000425908|ENSEMBL:ENSP00000438614|ENSEMBL:ENSP00000415031|ENSEMBL:ENSP00000385676|ENSEMBL:ENST00000339876|ENSEMBL:ENST00000539706|ENSEMBL:ENST00000404076|ENSEMBL:ENST00000430393|ENSEMBL:ENST00000401399|ENSEMBL:ENST00000513543|ENSEMBL:ENST00000403080"	"-"	"O00560"	"ENSEMBL:ENSG00000137575|ENSEMBL:ENST00000424270|ENSEMBL:ENST00000413219|ENSEMBL:ENST00000260130|ENSEMBL:ENST00000447182|ENSEMBL:ENSP00000409288|ENSEMBL:ENSP00000395351|ENSEMBL:ENSP00000411771|ENSEMBL:ENSP00000260130"	"-"	"physical association"	"reactome:R-HSA-373693"	"11152476"	"SDCBP"	"NFASC"
"38523"	"P10082"	"ENSEMBL:ENST00000592796|ENSEMBL:ENST00000360085|ENSEMBL:ENST00000692052|ENSEMBL:ENSP00000467310|ENSEMBL:ENSP00000509262|ENSEMBL:ENSP00000353198|ENSEMBL:ENSG00000131096"	"-"	"P50391"	"ENSEMBL:ENSG00000204174|ENSEMBL:ENSP00000480883|ENSEMBL:ENSP00000363431|ENSEMBL:ENST00000612632|ENSEMBL:ENST00000374312"	"-"	"physical association"	"reactome:R-HSA-388866"	"7592911|6373251|10461880|1317848|6589611|3202875|7592910"	"PYY"	"NPY4R"
"38524"	"P01303"	"ENSEMBL:ENST00000405982|ENSEMBL:ENST00000407573|ENSEMBL:ENST00000242152|ENSEMBL:ENSP00000384364|ENSEMBL:ENSP00000385282|ENSEMBL:ENSP00000242152|ENSEMBL:ENSG00000122585"	"-"	"P50391"	"ENSEMBL:ENSG00000204174|ENSEMBL:ENSP00000480883|ENSEMBL:ENSP00000363431|ENSEMBL:ENST00000612632|ENSEMBL:ENST00000374312"	"-"	"physical association"	"reactome:R-HSA-388866"	"7592911|6373251|10461880|1317848|6589611|3202875|7592910"	"NPY4R"	"NPY"
"38525"	"P10082"	"ENSEMBL:ENST00000592796|ENSEMBL:ENST00000360085|ENSEMBL:ENST00000692052|ENSEMBL:ENSP00000467310|ENSEMBL:ENSP00000509262|ENSEMBL:ENSP00000353198|ENSEMBL:ENSG00000131096"	"-"	"P49146"	"ENSEMBL:ENSG00000185149|ENSEMBL:ENSP00000426366|ENSEMBL:ENSP00000332591|ENSEMBL:ENST00000329476|ENSEMBL:ENST00000506608"	"-"	"physical association"	"reactome:R-HSA-388866"	"7592911|6373251|10461880|1317848|6589611|3202875|7592910"	"PYY"	"NPY2R"
"38526"	"P01298"	"ENSEMBL:ENST00000225992|ENSEMBL:ENST00000591228|ENSEMBL:ENSP00000225992|ENSEMBL:ENSP00000466009|ENSEMBL:ENSG00000108849"	"-"	"P50391"	"ENSEMBL:ENSG00000204174|ENSEMBL:ENSP00000480883|ENSEMBL:ENSP00000363431|ENSEMBL:ENST00000612632|ENSEMBL:ENST00000374312"	"-"	"physical association"	"reactome:R-HSA-388866"	"7592911|6373251|10461880|1317848|6589611|3202875|7592910"	"PPY"	"NPY4R"
"38527"	"P01303"	"ENSEMBL:ENST00000405982|ENSEMBL:ENST00000407573|ENSEMBL:ENST00000242152|ENSEMBL:ENSP00000384364|ENSEMBL:ENSP00000385282|ENSEMBL:ENSP00000242152|ENSEMBL:ENSG00000122585"	"-"	"P25929"	"ENSEMBL:ENST00000296533|ENSEMBL:ENSP00000354652|ENSEMBL:ENSG00000164128"	"-"	"physical association"	"reactome:R-HSA-388866"	"7592911|6373251|10461880|1317848|6589611|3202875|7592910"	"NPY1R"	"NPY"
"38528"	"P10082"	"ENSEMBL:ENST00000592796|ENSEMBL:ENST00000360085|ENSEMBL:ENST00000692052|ENSEMBL:ENSP00000467310|ENSEMBL:ENSP00000509262|ENSEMBL:ENSP00000353198|ENSEMBL:ENSG00000131096"	"-"	"Q15761"	"ENSEMBL:ENST00000506953|ENSEMBL:ENST00000515560|ENSEMBL:ENST00000338566|ENSEMBL:ENSP00000423474|ENSEMBL:ENSP00000339377|ENSEMBL:ENSP00000423917|ENSEMBL:ENSG00000164129"	"-"	"physical association"	"reactome:R-HSA-388866"	"7592911|6373251|10461880|1317848|6589611|3202875|7592910"	"PYY"	"NPY5R"
"38529"	"P10082"	"ENSEMBL:ENST00000592796|ENSEMBL:ENST00000360085|ENSEMBL:ENST00000692052|ENSEMBL:ENSP00000467310|ENSEMBL:ENSP00000509262|ENSEMBL:ENSP00000353198|ENSEMBL:ENSG00000131096"	"-"	"P25929"	"ENSEMBL:ENST00000296533|ENSEMBL:ENSP00000354652|ENSEMBL:ENSG00000164128"	"-"	"physical association"	"reactome:R-HSA-388866"	"7592911|6373251|10461880|1317848|6589611|3202875|7592910"	"PYY"	"NPY1R"
"38530"	"P01298"	"ENSEMBL:ENST00000225992|ENSEMBL:ENST00000591228|ENSEMBL:ENSP00000225992|ENSEMBL:ENSP00000466009|ENSEMBL:ENSG00000108849"	"-"	"P49146"	"ENSEMBL:ENSG00000185149|ENSEMBL:ENSP00000426366|ENSEMBL:ENSP00000332591|ENSEMBL:ENST00000329476|ENSEMBL:ENST00000506608"	"-"	"physical association"	"reactome:R-HSA-388866"	"7592911|6373251|10461880|1317848|6589611|3202875|7592910"	"PPY"	"NPY2R"
"38531"	"P01298"	"ENSEMBL:ENST00000225992|ENSEMBL:ENST00000591228|ENSEMBL:ENSP00000225992|ENSEMBL:ENSP00000466009|ENSEMBL:ENSG00000108849"	"-"	"Q15761"	"ENSEMBL:ENST00000506953|ENSEMBL:ENST00000515560|ENSEMBL:ENST00000338566|ENSEMBL:ENSP00000423474|ENSEMBL:ENSP00000339377|ENSEMBL:ENSP00000423917|ENSEMBL:ENSG00000164129"	"-"	"physical association"	"reactome:R-HSA-388866"	"7592911|6373251|10461880|1317848|6589611|3202875|7592910"	"PPY"	"NPY5R"
"38532"	"P01303"	"ENSEMBL:ENST00000405982|ENSEMBL:ENST00000407573|ENSEMBL:ENST00000242152|ENSEMBL:ENSP00000384364|ENSEMBL:ENSP00000385282|ENSEMBL:ENSP00000242152|ENSEMBL:ENSG00000122585"	"-"	"Q15761"	"ENSEMBL:ENST00000506953|ENSEMBL:ENST00000515560|ENSEMBL:ENST00000338566|ENSEMBL:ENSP00000423474|ENSEMBL:ENSP00000339377|ENSEMBL:ENSP00000423917|ENSEMBL:ENSG00000164129"	"-"	"physical association"	"reactome:R-HSA-388866"	"7592911|6373251|10461880|1317848|6589611|3202875|7592910"	"NPY5R"	"NPY"
"38533"	"P01298"	"ENSEMBL:ENST00000225992|ENSEMBL:ENST00000591228|ENSEMBL:ENSP00000225992|ENSEMBL:ENSP00000466009|ENSEMBL:ENSG00000108849"	"-"	"P25929"	"ENSEMBL:ENST00000296533|ENSEMBL:ENSP00000354652|ENSEMBL:ENSG00000164128"	"-"	"physical association"	"reactome:R-HSA-388866"	"7592911|6373251|10461880|1317848|6589611|3202875|7592910"	"PPY"	"NPY1R"
"38534"	"P01303"	"ENSEMBL:ENST00000405982|ENSEMBL:ENST00000407573|ENSEMBL:ENST00000242152|ENSEMBL:ENSP00000384364|ENSEMBL:ENSP00000385282|ENSEMBL:ENSP00000242152|ENSEMBL:ENSG00000122585"	"-"	"P49146"	"ENSEMBL:ENSG00000185149|ENSEMBL:ENSP00000426366|ENSEMBL:ENSP00000332591|ENSEMBL:ENST00000329476|ENSEMBL:ENST00000506608"	"-"	"physical association"	"reactome:R-HSA-388866"	"7592911|6373251|10461880|1317848|6589611|3202875|7592910"	"NPY2R"	"NPY"
"38535"	"Q8NG41"	"ENSEMBL:ENST00000333383|ENSEMBL:ENSP00000332766|ENSEMBL:ENSG00000183979"	"-"	"P48146"	"ENSEMBL:ENST00000612646|ENSEMBL:ENST00000684052|ENSEMBL:ENST00000369768|ENSEMBL:ENSP00000358783|ENSEMBL:ENSP00000484253|ENSEMBL:ENSP00000508236|ENSEMBL:ENSG00000277339|ENSEMBL:ENSG00000125522"	"-"	"physical association"	"reactome:R-HSA-374779"	"12719537|7590751"	"NPBWR2"	"NPB"
"38536"	"Q8NG41"	"ENSEMBL:ENST00000333383|ENSEMBL:ENSP00000332766|ENSEMBL:ENSG00000183979"	"-"	"P48145"	"ENSEMBL:ENST00000674939|ENSEMBL:ENSP00000501711|ENSEMBL:ENSG00000288611"	"-"	"physical association"	"reactome:R-HSA-374779"	"12719537|7590751"	"NPBWR1"	"NPB"
"38538"	"Q8N729"	"ENSEMBL:ENST00000709296|ENSEMBL:ENST00000566435|ENSEMBL:ENSP00000517604|ENSEMBL:ENSP00000456974|ENSEMBL:ENSG00000291946|ENSEMBL:ENSG00000183971"	"-"	"P48146"	"ENSEMBL:ENST00000612646|ENSEMBL:ENST00000684052|ENSEMBL:ENST00000369768|ENSEMBL:ENSP00000358783|ENSEMBL:ENSP00000484253|ENSEMBL:ENSP00000508236|ENSEMBL:ENSG00000277339|ENSEMBL:ENSG00000125522"	"-"	"physical association"	"reactome:R-HSA-374779"	"12719537|7590751"	"NPW"	"NPBWR2"
"38540"	"Q8N729"	"ENSEMBL:ENST00000709296|ENSEMBL:ENST00000566435|ENSEMBL:ENSP00000517604|ENSEMBL:ENSP00000456974|ENSEMBL:ENSG00000291946|ENSEMBL:ENSG00000183971"	"-"	"P48145"	"ENSEMBL:ENST00000674939|ENSEMBL:ENSP00000501711|ENSEMBL:ENSG00000288611"	"-"	"physical association"	"reactome:R-HSA-374779"	"12719537|7590751"	"NPW"	"NPBWR1"
"38543"	"P07237"	"ENSEMBL:ENSG00000185624|ENSEMBL:ENST00000331483|ENSEMBL:ENSP00000327801"	"-"	"Q15465"	"ENSEMBL:ENSG00000164690|ENSEMBL:ENST00000297261|ENSEMBL:ENSP00000297261"	"-"	"physical association"	"reactome:R-HSA-5490380"	"21357747|21257310"	"SHH"	"P4HB"
"38550"	"Q9UIF9"	"ENSEMBL:ENSG00000076108|ENSEMBL:ENSP00000446880|ENSEMBL:ENST00000551812"	"-"	"O60264"	"ENSEMBL:ENST00000283131|ENSEMBL:ENSP00000283131|ENSEMBL:ENSG00000153147"	"-"	"physical association"	"reactome:R-HSA-427339"	"24243840"	"SMARCA5"	"BAZ2A"
"38551"	"Q13519"	"ENSEMBL:ENST00000522209|ENSEMBL:ENST00000301908|ENSEMBL:ENSP00000430145|ENSEMBL:ENSP00000301908|ENSEMBL:ENSG00000168081"	"-"	"P41146"	"ENSEMBL:ENSG00000125510|ENSEMBL:ENSP00000336764|ENSEMBL:ENSP00000336843|ENSEMBL:ENSP00000347848|ENSEMBL:ENST00000336866|ENSEMBL:ENST00000355631|ENSEMBL:ENST00000349451"	"-"	"physical association"	"reactome:R-HSA-374725"	"9521323"	"PNOC"	"OPRL1"
"38646"	"P01903"	"ENSEMBL:ENSG00000204287|ENSEMBL:ENSG00000226260|ENSEMBL:ENSG00000277263|ENSEMBL:ENSG00000230726|ENSEMBL:ENSG00000227993|ENSEMBL:ENSG00000206308|ENSEMBL:ENSG00000234794|ENSEMBL:ENSG00000228987|ENSEMBL:ENSP00000372746|ENSEMBL:ENSP00000405295|ENSEMBL:ENSP00000404533|ENSEMBL:ENSP00000378786|ENSEMBL:ENSP00000479287|ENSEMBL:ENSP00000410443|ENSEMBL:ENSP00000372608|ENSEMBL:ENSP00000402951|ENSEMBL:ENST00000395388|ENSEMBL:ENST00000442960|ENSEMBL:ENST00000414698|ENSEMBL:ENST00000383259|ENSEMBL:ENST00000613328|ENSEMBL:ENST00000416883|ENSEMBL:ENST00000411524|ENSEMBL:ENST00000383127"	"-"	"Q15436"	"ENSEMBL:ENSG00000100934|ENSEMBL:ENST00000307712|ENSEMBL:ENST00000537403|ENSEMBL:ENSP00000444193|ENSEMBL:ENSP00000306881"	"-"	"physical association"	"reactome:R-HSA-2213211"	"11790530|2391366"	"SEC23A"	"HLA-DRA"
"38647"	"P01903"	"ENSEMBL:ENSG00000204287|ENSEMBL:ENSG00000226260|ENSEMBL:ENSG00000277263|ENSEMBL:ENSG00000230726|ENSEMBL:ENSG00000227993|ENSEMBL:ENSG00000206308|ENSEMBL:ENSG00000234794|ENSEMBL:ENSG00000228987|ENSEMBL:ENSP00000372746|ENSEMBL:ENSP00000405295|ENSEMBL:ENSP00000404533|ENSEMBL:ENSP00000378786|ENSEMBL:ENSP00000479287|ENSEMBL:ENSP00000410443|ENSEMBL:ENSP00000372608|ENSEMBL:ENSP00000402951|ENSEMBL:ENST00000395388|ENSEMBL:ENST00000442960|ENSEMBL:ENST00000414698|ENSEMBL:ENST00000383259|ENSEMBL:ENST00000613328|ENSEMBL:ENST00000416883|ENSEMBL:ENST00000411524|ENSEMBL:ENST00000383127"	"-"	"O95487"	"ENSEMBL:ENST00000504968|ENSEMBL:ENST00000399100|ENSEMBL:ENST00000265175|ENSEMBL:ENSP00000265175|ENSEMBL:ENSP00000428564|ENSEMBL:ENSP00000382051|ENSEMBL:ENSG00000138802"	"-"	"physical association"	"reactome:R-HSA-2213211"	"11790530|2391366"	"SEC24B"	"HLA-DRA"
"38648"	"P20036"	"ENSEMBL:ENST00000454805|ENSEMBL:ENST00000419277|ENSEMBL:ENST00000374808|ENSEMBL:ENST00000443117|ENSEMBL:ENSG00000228163|ENSEMBL:ENSG00000229685|ENSEMBL:ENSG00000231389|ENSEMBL:ENSG00000236177|ENSEMBL:ENSG00000206291|ENSEMBL:ENSG00000224103|ENSEMBL:ENSG00000168384|ENSEMBL:ENSG00000235844|ENSEMBL:ENSP00000427429|ENSEMBL:ENSP00000393566|ENSEMBL:ENSP00000397587|ENSEMBL:ENSP00000405838|ENSEMBL:ENSP00000406250|ENSEMBL:ENSP00000372711|ENSEMBL:ENSP00000363941|ENSEMBL:ENSP00000509163|ENSEMBL:ENSP00000397139|ENSEMBL:ENST00000415247|ENSEMBL:ENST00000515317|ENSEMBL:ENST00000422504|ENSEMBL:ENST00000692443|ENSEMBL:ENST00000383224"	"-"	"O94979"	"ENSEMBL:ENSG00000138674|ENSEMBL:ENSP00000424635|ENSEMBL:ENSP00000400926|ENSEMBL:ENSP00000424451|ENSEMBL:ENSP00000426886|ENSEMBL:ENSP00000426569|ENSEMBL:ENSP00000421464|ENSEMBL:ENSP00000408027|ENSEMBL:ENSP00000337602|ENSEMBL:ENSP00000378721|ENSEMBL:ENSP00000309070|ENSEMBL:ENSP00000347329|ENSEMBL:ENST00000395310|ENSEMBL:ENST00000448323|ENSEMBL:ENST00000500777|ENSEMBL:ENST00000509142|ENSEMBL:ENST00000443462|ENSEMBL:ENST00000513858|ENSEMBL:ENST00000348405|ENSEMBL:ENST00000311785|ENSEMBL:ENST00000505984|ENSEMBL:ENST00000508502|ENSEMBL:ENST00000355196"	"-"	"physical association"	"reactome:R-HSA-2213211"	"11790530|2391366"	"SEC31A"	"HLA-DPA1"
