"V1"	"V2"	"gene_symbol1"	"gene_symbol2"
"63171"	"ENSG00000204175"	"ENSG00000212933"	"KRTAP12-4"	"GPRIN2"
"63172"	"ENSG00000204175"	"ENSG00000213416"	"KRTAP4-12"	"GPRIN2"
"63173"	"ENSG00000204175"	"ENSG00000221864"	"KRTAP12-2"	"GPRIN2"
"63174"	"ENSG00000204175"	"ENSG00000241123"	"KRTAP10-5"	"GPRIN2"
"63175"	"ENSG00000204175"	"ENSG00000264364"	"GPRIN2"	"DYNLL2"
"63176"	"ENSG00000204178"	"ENSG00000205867"	"MACO1"	"KRTAP5-2"
"63177"	"ENSG00000204178"	"ENSG00000240386"	"MACO1"	"LCE1F"
"63178"	"ENSG00000204178"	"ENSG00000244411"	"MACO1"	"KRTAP5-7"
"63179"	"ENSG00000204178"	"ENSG00000264343"	"NOTCH2NLA"	"MACO1"
"63180"	"ENSG00000204178"	"ENSG00000269964"	"MEI4"	"MACO1"
"63181"	"ENSG00000204178"	"ENSG00000271383"	"NBPF19"	"MACO1"
"63182"	"ENSG00000204178"	"ENSG00000278522"	"POTEB3"	"MACO1"
"63183"	"ENSG00000204220"	"ENSG00000204536"	"PFDN6"	"CCHCR1"
"63184"	"ENSG00000204227"	"ENSG00000277258"	"RING1"	"PCGF2"
"63185"	"ENSG00000204231"	"ENSG00000204713"	"TRIM27"	"RXRB"
"63186"	"ENSG00000204231"	"ENSG00000204889"	"RXRB"	"KRT40"
"63187"	"ENSG00000204264"	"ENSG00000250067"	"YJEFN3"	"PSMB8"
"63189"	"ENSG00000204304"	"ENSG00000206559"	"ZCWPW2"	"PBX2"
"63191"	"ENSG00000204308"	"ENSG00000204427"	"RNF5"	"ABHD16A"
"63192"	"ENSG00000204308"	"ENSG00000205808"	"RNF5"	"PLPP6"
"63193"	"ENSG00000204308"	"ENSG00000215712"	"TMEM242"	"RNF5"
"63194"	"ENSG00000204308"	"ENSG00000243279"	"RNF5"	"PRAF2"
"63196"	"ENSG00000204334"	"ENSG00000204538"	"PSORS1C2"	"ERICH2"
"63197"	"ENSG00000204356"	"ENSG00000204713"	"TRIM27"	"NELFE"
"63198"	"ENSG00000204371"	"ENSG00000229809"	"ZNF688"	"EHMT2"
"63199"	"ENSG00000204381"	"ENSG00000204548"	"LAYN"	"DEFB121"
"63200"	"ENSG00000204381"	"ENSG00000205808"	"PLPP6"	"LAYN"
"63201"	"ENSG00000204392"	"ENSG00000205076"	"LSM2"	"LGALS7"
"63202"	"ENSG00000204392"	"ENSG00000221867"	"MAGEA3"	"LSM2"
"63203"	"ENSG00000204427"	"ENSG00000205572"	"SERF1B"	"ABHD16A"
"63204"	"ENSG00000204427"	"ENSG00000226979"	"LTA"	"ABHD16A"
"63205"	"ENSG00000204427"	"ENSG00000243279"	"PRAF2"	"ABHD16A"
"63206"	"ENSG00000204427"	"ENSG00000265107"	"GJA5"	"ABHD16A"
"63207"	"ENSG00000204427"	"ENSG00000265808"	"SEC22B"	"ABHD16A"
"63208"	"ENSG00000204427"	"ENSG00000273331"	"TM4SF19-DYNLT2B"	"ABHD16A"
"63209"	"ENSG00000204435"	"ENSG00000250254"	"PTTG2"	"CSNK2B"
"63210"	"ENSG00000204435"	"ENSG00000260220"	"CSNK2B"	"CCDC187"
"63211"	"ENSG00000204438"	"ENSG00000204713"	"TRIM27"	"GPANK1"
"63212"	"ENSG00000204438"	"ENSG00000206562"	"METTL6"	"GPANK1"
"63213"	"ENSG00000204438"	"ENSG00000215187"	"GPANK1"	"CIMIP2B"
"63215"	"ENSG00000204438"	"ENSG00000221864"	"KRTAP12-2"	"GPANK1"
"63216"	"ENSG00000204438"	"ENSG00000229809"	"ZNF688"	"GPANK1"
"63217"	"ENSG00000204438"	"ENSG00000240432"	"KRTAP13-3"	"GPANK1"
"63218"	"ENSG00000204449"	"ENSG00000256671"	"TRIM49C"	"LIMS4"
"63219"	"ENSG00000204449"	"ENSG00000256977"	"TRIM49C"	"LIMS3"
"63220"	"ENSG00000204463"	"ENSG00000204539"	"CDSN"	"BAG6"
"63221"	"ENSG00000204463"	"ENSG00000239857"	"GET4"	"BAG6"
"63222"	"ENSG00000204463"	"ENSG00000268651"	"CTAG1A"	"BAG6"
"63224"	"ENSG00000204536"	"ENSG00000204539"	"CDSN"	"CCHCR1"
"63225"	"ENSG00000204536"	"ENSG00000204713"	"TRIM27"	"CCHCR1"
"63226"	"ENSG00000204536"	"ENSG00000204889"	"KRT40"	"CCHCR1"
"63227"	"ENSG00000204536"	"ENSG00000205078"	"SYCE1L"	"CCHCR1"
"63228"	"ENSG00000204536"	"ENSG00000213024"	"NUP62"	"CCHCR1"
"63230"	"ENSG00000204536"	"ENSG00000221829"	"FANCG"	"CCHCR1"
"63231"	"ENSG00000204536"	"ENSG00000223501"	"VPS52"	"CCHCR1"
"63232"	"ENSG00000204536"	"ENSG00000230989"	"HSBP1"	"CCHCR1"
"63233"	"ENSG00000204536"	"ENSG00000244607"	"CCHCR1"	"CCDC13"
"63234"	"ENSG00000204536"	"ENSG00000268651"	"CTAG1A"	"CCHCR1"
"63235"	"ENSG00000204536"	"ENSG00000276234"	"TADA2A"	"CCHCR1"
"63236"	"ENSG00000204538"	"ENSG00000213672"	"PSORS1C2"	"NCKIPSD"
"63237"	"ENSG00000204539"	"ENSG00000224470"	"CDSN"	"ATXN1L"
"63239"	"ENSG00000204568"	"ENSG00000213658"	"MRPS18B"	"LAT"
"63240"	"ENSG00000204568"	"ENSG00000265808"	"SEC22B"	"MRPS18B"
"63241"	"ENSG00000204571"	"ENSG00000204873"	"KRTAP9-3"	"KRTAP5-11"
"63242"	"ENSG00000204571"	"ENSG00000206538"	"VGLL3"	"KRTAP5-11"
"63243"	"ENSG00000204571"	"ENSG00000212724"	"KRTAP5-11"	"KRTAP2-3"
"63244"	"ENSG00000204571"	"ENSG00000213417"	"KRTAP5-11"	"KRTAP2-4"
"63245"	"ENSG00000204571"	"ENSG00000221837"	"KRTAP5-11"	"KRTAP10-9"
"63246"	"ENSG00000204571"	"ENSG00000221852"	"KRTAP5-11"	"KRTAP1-5"
"63247"	"ENSG00000204571"	"ENSG00000221880"	"KRTAP5-11"	"KRTAP1-3"
"63248"	"ENSG00000204571"	"ENSG00000239886"	"KRTAP9-2"	"KRTAP5-11"
"63249"	"ENSG00000204571"	"ENSG00000240386"	"LCE1F"	"KRTAP5-11"
"63250"	"ENSG00000204571"	"ENSG00000240432"	"KRTAP5-11"	"KRTAP13-3"
"63251"	"ENSG00000204571"	"ENSG00000244057"	"LCE3C"	"KRTAP5-11"
"63252"	"ENSG00000204571"	"ENSG00000244411"	"KRTAP5-7"	"KRTAP5-11"
"63253"	"ENSG00000204571"	"ENSG00000254997"	"KRTAP5-9"	"KRTAP5-11"
"63254"	"ENSG00000204571"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP5-11"
"63255"	"ENSG00000204571"	"ENSG00000271383"	"NBPF19"	"KRTAP5-11"
"63256"	"ENSG00000204571"	"ENSG00000272804"	"KRTAP5-11"	"KRTAP10-7"
"63257"	"ENSG00000204576"	"ENSG00000212938"	"PRR3"	"KRTAP6-3"
"63258"	"ENSG00000204576"	"ENSG00000226941"	"RBMY1J"	"PRR3"
"63259"	"ENSG00000204576"	"ENSG00000234414"	"RBMY1A1"	"PRR3"
"63260"	"ENSG00000204576"	"ENSG00000244509"	"PRR3"	"APOBEC3C"
"63261"	"ENSG00000204576"	"ENSG00000258643"	"PRR3"	"BCL2L2-PABPN1"
"63263"	"ENSG00000204619"	"ENSG00000213639"	"PPP1R11"	"PPP1CB"
"63264"	"ENSG00000204655"	"ENSG00000240045"	"STRIT1"	"MOG"
"63265"	"ENSG00000204661"	"ENSG00000204889"	"SPATA31J1"	"KRT40"
"63266"	"ENSG00000204661"	"ENSG00000212900"	"SPATA31J1"	"KRTAP3-2"
"63267"	"ENSG00000204661"	"ENSG00000221837"	"SPATA31J1"	"KRTAP10-9"
"63268"	"ENSG00000204661"	"ENSG00000264343"	"SPATA31J1"	"NOTCH2NLA"
"63269"	"ENSG00000204661"	"ENSG00000271383"	"SPATA31J1"	"NBPF19"
"63270"	"ENSG00000204669"	"ENSG00000213654"	"GPSM3"	"C9orf57"
"63272"	"ENSG00000204713"	"ENSG00000205542"	"TRIM27"	"TMSB4X"
"63273"	"ENSG00000204713"	"ENSG00000213015"	"ZNF580"	"TRIM27"
"63274"	"ENSG00000204713"	"ENSG00000213204"	"TRIM27"	""
"63275"	"ENSG00000204713"	"ENSG00000215251"	"TRIM27"	"FASTKD5"
"63276"	"ENSG00000204713"	"ENSG00000229809"	"ZNF688"	"TRIM27"
"63277"	"ENSG00000204713"	"ENSG00000242498"	"TRIM27"	"ARPIN"
"63278"	"ENSG00000204713"	"ENSG00000253797"	"UTP14C"	"TRIM27"
"63279"	"ENSG00000204713"	"ENSG00000260220"	"TRIM27"	"CCDC187"
"63280"	"ENSG00000204713"	"ENSG00000264343"	"TRIM27"	"NOTCH2NLA"
"63281"	"ENSG00000204713"	"ENSG00000266714"	"TRIM27"	"MYO15B"
"63282"	"ENSG00000204713"	"ENSG00000270765"	"TRIM27"	"GAS2L2"
"63283"	"ENSG00000204713"	"ENSG00000271383"	"TRIM27"	"NBPF19"
"63284"	"ENSG00000204713"	"ENSG00000272514"	"TRIM27"	"CFAP206"
"63285"	"ENSG00000204713"	"ENSG00000277791"	"TRIM27"	"PSMB3"
"63286"	"ENSG00000204815"	"ENSG00000204889"	"ODAD4"	"KRT40"
"63287"	"ENSG00000204822"	"ENSG00000280071"	"MRPL53"	""
"63289"	"ENSG00000204859"	"ENSG00000213588"	"ZBTB9"	"ZBTB48"
"63290"	"ENSG00000204859"	"ENSG00000241123"	"ZBTB48"	"KRTAP10-5"
"63291"	"ENSG00000204859"	"ENSG00000268988"	"ZBTB48"	"SPANXN2"
"63292"	"ENSG00000204859"	"ENSG00000272804"	"ZBTB48"	"KRTAP10-7"
"63294"	"ENSG00000204873"	"ENSG00000205864"	"KRTAP9-3"	"KRTAP5-6"
"63295"	"ENSG00000204873"	"ENSG00000206538"	"VGLL3"	"KRTAP9-3"
"63296"	"ENSG00000204873"	"ENSG00000212724"	"KRTAP9-3"	"KRTAP2-3"
"63297"	"ENSG00000204873"	"ENSG00000212899"	"KRTAP9-3"	"KRTAP3-3"
"63298"	"ENSG00000204873"	"ENSG00000212900"	"KRTAP9-3"	"KRTAP3-2"
"63299"	"ENSG00000204873"	"ENSG00000212901"	"KRTAP9-3"	"KRTAP3-1"
"63300"	"ENSG00000204873"	"ENSG00000213416"	"KRTAP9-3"	"KRTAP4-12"
"63301"	"ENSG00000204873"	"ENSG00000213417"	"KRTAP9-3"	"KRTAP2-4"
"63302"	"ENSG00000204873"	"ENSG00000214063"	"TSPAN4"	"KRTAP9-3"
"63303"	"ENSG00000204873"	"ENSG00000215455"	"KRTAP9-3"	"KRTAP10-1"
"63304"	"ENSG00000204873"	"ENSG00000221837"	"KRTAP9-3"	"KRTAP10-9"
"63305"	"ENSG00000204873"	"ENSG00000221859"	"KRTAP9-3"	"KRTAP10-10"
"63306"	"ENSG00000204873"	"ENSG00000221864"	"KRTAP9-3"	"KRTAP12-2"
"63307"	"ENSG00000204873"	"ENSG00000221880"	"KRTAP9-3"	"KRTAP1-3"
"63308"	"ENSG00000204873"	"ENSG00000239857"	"KRTAP9-3"	"GET4"
"63309"	"ENSG00000204873"	"ENSG00000239886"	"KRTAP9-3"	"KRTAP9-2"
"63310"	"ENSG00000204873"	"ENSG00000240386"	"LCE1F"	"KRTAP9-3"
"63311"	"ENSG00000204873"	"ENSG00000240432"	"KRTAP9-3"	"KRTAP13-3"
"63312"	"ENSG00000204873"	"ENSG00000241123"	"KRTAP9-3"	"KRTAP10-5"
"63313"	"ENSG00000204873"	"ENSG00000241598"	"KRTAP9-3"	"KRTAP5-4"
"63314"	"ENSG00000204873"	"ENSG00000243489"	"KRTAP9-3"	"KRTAP10-11"
"63315"	"ENSG00000204873"	"ENSG00000244057"	"LCE3C"	"KRTAP9-3"
"63316"	"ENSG00000204873"	"ENSG00000244537"	"KRTAP9-3"	"KRTAP4-2"
"63317"	"ENSG00000204873"	"ENSG00000254997"	"KRTAP9-3"	"KRTAP5-9"
"63318"	"ENSG00000204873"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP9-3"
"63319"	"ENSG00000204873"	"ENSG00000271383"	"NBPF19"	"KRTAP9-3"
"63320"	"ENSG00000204873"	"ENSG00000272804"	"KRTAP9-3"	"KRTAP10-7"
"63321"	"ENSG00000204889"	"ENSG00000205084"	"TMEM231"	"KRT40"
"63322"	"ENSG00000204889"	"ENSG00000205420"	"KRT6A"	"KRT40"
"63323"	"ENSG00000204889"	"ENSG00000205426"	"KRT81"	"KRT40"
"63324"	"ENSG00000204889"	"ENSG00000205542"	"TMSB4X"	"KRT40"
"63325"	"ENSG00000204889"	"ENSG00000206172"	"KRT40"	"HBA1"
"63326"	"ENSG00000204889"	"ENSG00000213015"	"ZNF580"	"KRT40"
"63327"	"ENSG00000204889"	"ENSG00000213204"	"KRT40"	""
"63328"	"ENSG00000204889"	"ENSG00000215704"	"KRT40"	"CELA2B"
"63329"	"ENSG00000204889"	"ENSG00000221821"	"KRT40"	"C6orf226"
"63330"	"ENSG00000204889"	"ENSG00000221916"	"KRT40"	"C19orf73"
"63331"	"ENSG00000204889"	"ENSG00000222046"	"KRT40"	"DCDC2B"
"63332"	"ENSG00000204889"	"ENSG00000223547"	"ZNF844"	"KRT40"
"63333"	"ENSG00000204889"	"ENSG00000229809"	"ZNF688"	"KRT40"
"63334"	"ENSG00000204889"	"ENSG00000239264"	"TXNDC5"	"KRT40"
"63335"	"ENSG00000204889"	"ENSG00000240583"	"KRT40"	"AQP1"
"63336"	"ENSG00000204889"	"ENSG00000241476"	"SSX2"	"KRT40"
"63337"	"ENSG00000204889"	"ENSG00000242689"	"KRT40"	"CNTF"
"63338"	"ENSG00000204889"	"ENSG00000249709"	"ZNF564"	"KRT40"
"63339"	"ENSG00000204889"	"ENSG00000253797"	"UTP14C"	"KRT40"
"63340"	"ENSG00000204889"	"ENSG00000255104"	"ZNF286A-TBC1D26"	"KRT40"
"63341"	"ENSG00000204889"	"ENSG00000257591"	"ZNF625"	"KRT40"
"63342"	"ENSG00000204889"	"ENSG00000265763"	"ZNF488"	"KRT40"
"63343"	"ENSG00000204889"	"ENSG00000266094"	"RASSF5"	"KRT40"
"63344"	"ENSG00000204889"	"ENSG00000267796"	"LIN37"	"KRT40"
"63345"	"ENSG00000204889"	"ENSG00000268447"	"SSX2B"	"KRT40"
"63346"	"ENSG00000204889"	"ENSG00000272514"	"KRT40"	"CFAP206"
"63347"	"ENSG00000204897"	"ENSG00000205420"	"KRT6A"	"KRT25"
"63349"	"ENSG00000204918"	"ENSG00000204919"	"PRR20B"	"PRR20A"
"63351"	"ENSG00000204918"	"ENSG00000222047"	"PRR20B"	"C10orf55"
"63352"	"ENSG00000204918"	"ENSG00000227151"	"PRR20D"	"PRR20B"
"63353"	"ENSG00000204918"	"ENSG00000229665"	"PRR20C"	"PRR20B"
"63354"	"ENSG00000204918"	"ENSG00000234278"	"PRR20E"	"PRR20B"
"63355"	"ENSG00000204918"	"ENSG00000250254"	"PTTG2"	"PRR20B"
"63356"	"ENSG00000204918"	"ENSG00000265763"	"ZNF488"	"PRR20B"
"63359"	"ENSG00000204919"	"ENSG00000222047"	"PRR20A"	"C10orf55"
"63360"	"ENSG00000204919"	"ENSG00000227151"	"PRR20D"	"PRR20A"
"63361"	"ENSG00000204919"	"ENSG00000229665"	"PRR20C"	"PRR20A"
"63362"	"ENSG00000204919"	"ENSG00000234278"	"PRR20E"	"PRR20A"
"63363"	"ENSG00000204919"	"ENSG00000250254"	"PTTG2"	"PRR20A"
"63364"	"ENSG00000204919"	"ENSG00000265763"	"ZNF488"	"PRR20A"
"63365"	"ENSG00000204920"	"ENSG00000221837"	"ZNF155"	"KRTAP10-9"
"63366"	"ENSG00000204920"	"ENSG00000272804"	"ZNF155"	"KRTAP10-7"
"63367"	"ENSG00000204930"	"ENSG00000244607"	"FAM221B"	"CCDC13"
"63369"	"ENSG00000204947"	"ENSG00000272804"	"ZNF425"	"KRTAP10-7"
"63370"	"ENSG00000204979"	"ENSG00000265107"	"MS4A13"	"GJA5"
"63371"	"ENSG00000205078"	"ENSG00000242259"	"SYCE1L"	"C22orf39"
"63372"	"ENSG00000205084"	"ENSG00000264343"	"TMEM231"	"NOTCH2NLA"
"63373"	"ENSG00000205084"	"ENSG00000271383"	"TMEM231"	"NBPF19"
"63374"	"ENSG00000205189"	"ENSG00000266714"	"ZBTB10"	"MYO15B"
"63375"	"ENSG00000205279"	"ENSG00000213593"	"TMX2"	"CTXN3"
"63376"	"ENSG00000205279"	"ENSG00000215717"	"TMEM167B"	"CTXN3"
"63377"	"ENSG00000205279"	"ENSG00000242019"	"KIR3DL3"	"CTXN3"
"63378"	"ENSG00000205279"	"ENSG00000273331"	"TM4SF19-DYNLT2B"	"CTXN3"
"63380"	"ENSG00000205352"	"ENSG00000212938"	"PRR13"	"KRTAP6-3"
"63381"	"ENSG00000205352"	"ENSG00000213416"	"PRR13"	"KRTAP4-12"
"63382"	"ENSG00000205352"	"ENSG00000229544"	"PRR13"	"NKX1-2"
"63383"	"ENSG00000205352"	"ENSG00000233822"	"PRR13"	"H2BC15"
"63384"	"ENSG00000205352"	"ENSG00000241123"	"PRR13"	"KRTAP10-5"
"63385"	"ENSG00000205352"	"ENSG00000244362"	"PRR13"	"KRTAP19-7"
"63386"	"ENSG00000205352"	"ENSG00000272804"	"PRR13"	"KRTAP10-7"
"63387"	"ENSG00000205352"	"ENSG00000274749"	"PRR13"	"KRTAP7-1"
"63388"	"ENSG00000205364"	"ENSG00000205869"	"MT1M"	"KRTAP5-1"
"63389"	"ENSG00000205364"	"ENSG00000254997"	"MT1M"	"KRTAP5-9"
"63390"	"ENSG00000205409"	"ENSG00000249931"	"OR52E6"	"GOLGA8K"
"63391"	"ENSG00000205420"	"ENSG00000213024"	"NUP62"	"KRT6A"
"63393"	"ENSG00000205439"	"ENSG00000205864"	"KRTAP5-6"	"KRTAP12-3"
"63394"	"ENSG00000205439"	"ENSG00000206538"	"VGLL3"	"KRTAP12-3"
"63395"	"ENSG00000205439"	"ENSG00000212899"	"KRTAP3-3"	"KRTAP12-3"
"63396"	"ENSG00000205439"	"ENSG00000221837"	"KRTAP12-3"	"KRTAP10-9"
"63397"	"ENSG00000205439"	"ENSG00000239886"	"KRTAP9-2"	"KRTAP12-3"
"63398"	"ENSG00000205439"	"ENSG00000240386"	"LCE1F"	"KRTAP12-3"
"63399"	"ENSG00000205439"	"ENSG00000240432"	"KRTAP13-3"	"KRTAP12-3"
"63400"	"ENSG00000205439"	"ENSG00000242259"	"KRTAP12-3"	"C22orf39"
"63401"	"ENSG00000205439"	"ENSG00000244057"	"LCE3C"	"KRTAP12-3"
"63402"	"ENSG00000205439"	"ENSG00000244362"	"KRTAP19-7"	"KRTAP12-3"
"63403"	"ENSG00000205439"	"ENSG00000244537"	"KRTAP4-2"	"KRTAP12-3"
"63404"	"ENSG00000205439"	"ENSG00000254997"	"KRTAP5-9"	"KRTAP12-3"
"63405"	"ENSG00000205439"	"ENSG00000258405"	"ZNF578"	"KRTAP12-3"
"63406"	"ENSG00000205439"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP12-3"
"63407"	"ENSG00000205439"	"ENSG00000271383"	"NBPF19"	"KRTAP12-3"
"63408"	"ENSG00000205439"	"ENSG00000272804"	"KRTAP12-3"	"KRTAP10-7"
"63409"	"ENSG00000205439"	"ENSG00000284341"	"KRTAP12-3"	""
"63410"	"ENSG00000205517"	"ENSG00000213281"	"RGL3"	"NRAS"
"63411"	"ENSG00000205517"	"ENSG00000221909"	"RGL3"	"FAM200A"
"63413"	"ENSG00000205571"	"ENSG00000244362"	"SMN2"	"KRTAP19-7"
"63414"	"ENSG00000205571"	"ENSG00000268988"	"SPANXN2"	"SMN2"
"63415"	"ENSG00000205572"	"ENSG00000213593"	"TMX2"	"SERF1B"
"63416"	"ENSG00000205572"	"ENSG00000219200"	"SERF1B"	"RNASEK"
"63417"	"ENSG00000205643"	"ENSG00000206538"	"VGLL3"	"CDPF1"
"63418"	"ENSG00000205808"	"ENSG00000213937"	"PLPP6"	"CLDN9"
"63419"	"ENSG00000205808"	"ENSG00000254521"	"SIGLEC12"	"PLPP6"
"63420"	"ENSG00000205864"	"ENSG00000205869"	"KRTAP5-6"	"KRTAP5-1"
"63421"	"ENSG00000205864"	"ENSG00000206538"	"VGLL3"	"KRTAP5-6"
"63422"	"ENSG00000205864"	"ENSG00000212721"	"KRTAP5-6"	"KRTAP4-11"
"63423"	"ENSG00000205864"	"ENSG00000212899"	"KRTAP5-6"	"KRTAP3-3"
"63424"	"ENSG00000205864"	"ENSG00000213416"	"KRTAP5-6"	"KRTAP4-12"
"63425"	"ENSG00000205864"	"ENSG00000214513"	"NOTO"	"KRTAP5-6"
"63426"	"ENSG00000205864"	"ENSG00000215455"	"KRTAP5-6"	"KRTAP10-1"
"63427"	"ENSG00000205864"	"ENSG00000221837"	"KRTAP5-6"	"KRTAP10-9"
"63428"	"ENSG00000205864"	"ENSG00000221852"	"KRTAP5-6"	"KRTAP1-5"
"63429"	"ENSG00000205864"	"ENSG00000221880"	"KRTAP5-6"	"KRTAP1-3"
"63430"	"ENSG00000205864"	"ENSG00000239886"	"KRTAP9-2"	"KRTAP5-6"
"63431"	"ENSG00000205864"	"ENSG00000240386"	"LCE1F"	"KRTAP5-6"
"63432"	"ENSG00000205864"	"ENSG00000240432"	"KRTAP5-6"	"KRTAP13-3"
"63433"	"ENSG00000205864"	"ENSG00000241123"	"KRTAP5-6"	"KRTAP10-5"
"63434"	"ENSG00000205864"	"ENSG00000241595"	"KRTAP9-4"	"KRTAP5-6"
"63435"	"ENSG00000205864"	"ENSG00000242259"	"KRTAP5-6"	"C22orf39"
"63436"	"ENSG00000205864"	"ENSG00000244057"	"LCE3C"	"KRTAP5-6"
"63437"	"ENSG00000205864"	"ENSG00000244411"	"KRTAP5-7"	"KRTAP5-6"
"63438"	"ENSG00000205864"	"ENSG00000244537"	"KRTAP5-6"	"KRTAP4-2"
"63439"	"ENSG00000205864"	"ENSG00000254997"	"KRTAP5-9"	"KRTAP5-6"
"63440"	"ENSG00000205864"	"ENSG00000264343"	"NOTCH2NLA"	"KRTAP5-6"
"63441"	"ENSG00000205864"	"ENSG00000271383"	"NBPF19"	"KRTAP5-6"
"63442"	"ENSG00000205864"	"ENSG00000272804"	"KRTAP5-6"	"KRTAP10-7"
"63443"	"ENSG00000205867"	"ENSG00000212724"	"KRTAP5-2"	"KRTAP2-3"
"63444"	"ENSG00000205867"	"ENSG00000213417"	"KRTAP5-2"	"KRTAP2-4"
"63445"	"ENSG00000205867"	"ENSG00000239886"	"KRTAP9-2"	"KRTAP5-2"
"63446"	"ENSG00000205867"	"ENSG00000240386"	"LCE1F"	"KRTAP5-2"
"63447"	"ENSG00000205867"	"ENSG00000241598"	"KRTAP5-4"	"KRTAP5-2"
"63448"	"ENSG00000205867"	"ENSG00000244057"	"LCE3C"	"KRTAP5-2"
"63449"	"ENSG00000205867"	"ENSG00000244411"	"KRTAP5-7"	"KRTAP5-2"
"63450"	"ENSG00000205867"	"ENSG00000244537"	"KRTAP5-2"	"KRTAP4-2"
"63451"	"ENSG00000205867"	"ENSG00000254997"	"KRTAP5-9"	"KRTAP5-2"
"63452"	"ENSG00000205867"	"ENSG00000272804"	"KRTAP5-2"	"KRTAP10-7"
"63453"	"ENSG00000205869"	"ENSG00000213416"	"KRTAP5-1"	"KRTAP4-12"
"63454"	"ENSG00000205869"	"ENSG00000215455"	"KRTAP5-1"	"KRTAP10-1"
"63455"	"ENSG00000205927"	"ENSG00000212933"	"OLIG2"	"KRTAP12-4"
"63456"	"ENSG00000205937"	"ENSG00000206181"	"RNPS1"	"ELOA2"
"63457"	"ENSG00000205937"	"ENSG00000226941"	"RNPS1"	"RBMY1J"
"63458"	"ENSG00000205937"	"ENSG00000251247"	"ZNF345"	"RNPS1"
"63459"	"ENSG00000205937"	"ENSG00000255104"	"ZNF286A-TBC1D26"	"RNPS1"
"63460"	"ENSG00000205937"	"ENSG00000275895"	"RNPS1"	""
"63461"	"ENSG00000206052"	"ENSG00000212123"	"PRR22"	"DOK6"
"63462"	"ENSG00000206172"	"ENSG00000213931"	"HBE1"	"HBA1"
"63463"	"ENSG00000206172"	"ENSG00000223609"	"HBD"	"HBA1"
"63464"	"ENSG00000206172"	"ENSG00000244734"	"HBB"	"HBA1"
"63465"	"ENSG00000206172"	"ENSG00000264343"	"NOTCH2NLA"	"HBA1"
"63466"	"ENSG00000206172"	"ENSG00000271383"	"NBPF19"	"HBA1"
"63467"	"ENSG00000206177"	"ENSG00000244734"	"HBM"	"HBB"
"63468"	"ENSG00000206181"	"ENSG00000213416"	"KRTAP4-12"	"ELOA2"
"63469"	"ENSG00000206527"	"ENSG00000213593"	"TMX2"	"HACD2"
"63470"	"ENSG00000206527"	"ENSG00000235169"	"SMIM1"	"HACD2"
"63471"	"ENSG00000206538"	"ENSG00000212123"	"VGLL3"	"PRR22"
"63472"	"ENSG00000206538"	"ENSG00000212721"	"VGLL3"	"KRTAP4-11"
"63473"	"ENSG00000206538"	"ENSG00000212899"	"VGLL3"	"KRTAP3-3"
"63474"	"ENSG00000206538"	"ENSG00000212901"	"VGLL3"	"KRTAP3-1"
"63475"	"ENSG00000206538"	"ENSG00000214063"	"VGLL3"	"TSPAN4"
"63476"	"ENSG00000206538"	"ENSG00000221837"	"VGLL3"	"KRTAP10-9"
"63477"	"ENSG00000206538"	"ENSG00000221864"	"VGLL3"	"KRTAP12-2"
"63478"	"ENSG00000206538"	"ENSG00000239886"	"VGLL3"	"KRTAP9-2"
"63479"	"ENSG00000206538"	"ENSG00000244362"	"VGLL3"	"KRTAP19-7"
"63480"	"ENSG00000206538"	"ENSG00000244537"	"VGLL3"	"KRTAP4-2"
"63481"	"ENSG00000206538"	"ENSG00000266714"	"VGLL3"	"MYO15B"
"63482"	"ENSG00000206538"	"ENSG00000272804"	"VGLL3"	"KRTAP10-7"
"63483"	"ENSG00000206560"	"ENSG00000260220"	"CCDC187"	"ANKRD28"
"63484"	"ENSG00000211456"	"ENSG00000213593"	"TMX2"	"SACM1L"
"63485"	"ENSG00000211456"	"ENSG00000215717"	"TMEM167B"	"SACM1L"
"63487"	"ENSG00000212123"	"ENSG00000243335"	"PRR22"	"KCTD7"
"63488"	"ENSG00000212124"	"ENSG00000215717"	"TMEM167B"	"TAS2R19"
"63489"	"ENSG00000212124"	"ENSG00000277149"	"TYW1B"	"TAS2R19"
"63490"	"ENSG00000212721"	"ENSG00000212724"	"KRTAP4-11"	"KRTAP2-3"
"63491"	"ENSG00000212721"	"ENSG00000212899"	"KRTAP4-11"	"KRTAP3-3"
"63492"	"ENSG00000212721"	"ENSG00000212901"	"KRTAP4-11"	"KRTAP3-1"
"63493"	"ENSG00000212721"	"ENSG00000213417"	"KRTAP4-11"	"KRTAP2-4"
"63494"	"ENSG00000212721"	"ENSG00000214063"	"TSPAN4"	"KRTAP4-11"
"63495"	"ENSG00000212721"	"ENSG00000215455"	"KRTAP4-11"	"KRTAP10-1"
"63496"	"ENSG00000212721"	"ENSG00000221837"	"KRTAP4-11"	"KRTAP10-9"
"63497"	"ENSG00000212721"	"ENSG00000221852"	"KRTAP4-11"	"KRTAP1-5"
"63498"	"ENSG00000212721"	"ENSG00000221880"	"KRTAP4-11"	"KRTAP1-3"
"63499"	"ENSG00000212721"	"ENSG00000239886"	"KRTAP9-2"	"KRTAP4-11"
