"SymbolA"	"SymbolB"
"118690"	"PI15"	"MANBA"
"118692"	"SUN2"	"PI15"
"118693"	"PI15"	"GALNTL4"
"118694"	"PI15"	"NAGLU"
"118695"	"PI15"	"PBXIP1"
"118696"	"PI15"	"FUT11"
"118697"	"PKLR"	"PI15"
"118698"	"PI15"	"ADAMTS7"
"118699"	"PI15"	"CHRD"
"118700"	"THBS1"	"PI15"
"118701"	"PI15"	"FGFR3"
"118702"	"PI15"	"FGFR4"
"118703"	"UXS1"	"PI15"
"118704"	"PI15"	"HNRNPA1L2"
"118705"	"PI15"	"CERCAM"
"118706"	"PI15"	"C3orf64"
"118707"	"TINAGL1"	"PI15"
"118708"	"PI15"	"CSPG4"
"118709"	"PI15"	"CDK7"
"118710"	"PI15"	"MAN2B1"
"118711"	"PI15"	"DHFR"
"118713"	"PI15"	"LAMA5"
"118714"	"PI15"	"AGRN"
"118715"	"PI15"	"NMU"
"118716"	"PI15"	"GDF15"
"118717"	"PI15"	"GALNT10"
"118718"	"SUMF1"	"PI15"
"118719"	"PI15"	"HSPG2"
"118720"	"PI15"	"IL17RA"
"118721"	"PI15"	"PCSK5"
"118722"	"PI15"	"NAAA"
"118723"	"SEMA3B"	"PI15"
"118724"	"SGSH"	"PI15"
"118725"	"PI15"	"BMP8A"
"118726"	"PI15"	"METRN"
"118727"	"PI15"	"FAM132B"
"118728"	"PI15"	"MAN2B2"
"118729"	"TOR3A"	"PI15"
"118730"	"PI15"	"CILP2"
"118731"	"PI15"	"HLA-DQB1"
"118732"	"XYLT2"	"PI15"
"118733"	"PI15"	"MMP15"
"118734"	"PTPRU"	"PI15"
"118735"	"PI15"	"GALNT12"
"118736"	"PI15"	"METRNL"
"118737"	"PIAS4"	"MMAB"
"118738"	"TMEM160"	"PIAS4"
"118739"	"RAB11B"	"PIAS4"
"118740"	"PRAME"	"PIAS4"
"118741"	"TOP2B"	"PIAS4"
"118743"	"TXNDC9"	"PIAS4"
"118744"	"C10orf88"	"AP2M1"
"118745"	"NUP155"	"C10orf88"
"118746"	"EDC3"	"C10orf88"
"118747"	"RALBP1"	"C10orf88"
"118749"	"CLTCL1"	"C10orf88"
"118750"	"C10orf88"	"BMP2K"
"118751"	"C10orf88"	"AAK1"
"118752"	"RFX2"	"C10orf88"
"118753"	"RFX1"	"C10orf88"
"118755"	"FXR1"	"C10orf88"
"118756"	"HIP1R"	"C10orf88"
"118757"	"HIP1"	"C10orf88"
"118758"	"REPS1"	"C10orf88"
"118759"	"IMPACT"	"C10orf88"
"118760"	"C10orf88"	"AP2A2"
"118761"	"MAPK1"	"C10orf88"
"118762"	"MAPK3"	"C10orf88"
"118763"	"C10orf88"	"AP1B1"
"118764"	"EPN1"	"C10orf88"
"118765"	"EPN3"	"C10orf88"
"118766"	"PIK3C2A"	"C10orf88"
"118767"	"CLINT1"	"C10orf88"
"118768"	"PICALM"	"C10orf88"
"118769"	"NUMBL"	"C10orf88"
"118770"	"NUMB"	"C10orf88"
"118771"	"GAK"	"C10orf88"
"118772"	"DYNLL1"	"C10orf88"
"118773"	"NT5C2"	"C10orf88"
"118774"	"GULP1"	"C10orf88"
"118775"	"TPP2"	"C10orf88"
"118776"	"DBT"	"C10orf88"
"118777"	"POLRMT"	"C10orf88"
"118778"	"C10orf88"	"ACTR3B"
"118779"	"PBK"	"C10orf88"
"118780"	"MTPAP"	"C10orf88"
"118781"	"DBN1"	"C10orf88"
"118782"	"C10orf88"	"ACOX3"
"118783"	"PPP2CA"	"C10orf88"
"118784"	"STAMBPL1"	"C10orf88"
"118786"	"STAMBP"	"C10orf88"
"118787"	"GTSE1"	"C10orf88"
"118788"	"DNPEP"	"C10orf88"
"118789"	"C10orf88"	"ADSL"
"118790"	"CHUK"	"C10orf88"
"118791"	"C10orf88"	"AP2S1"
"118792"	"SNX4"	"C10orf88"
"118793"	"DENND1A"	"C10orf88"
"118794"	"HNRNPA1L2"	"C10orf88"
"118795"	"SYNJ1"	"C10orf88"
"118796"	"C10orf88"	"APOD"
"118797"	"PKP3"	"C10orf88"
"118798"	"SNX30"	"C10orf88"
"118799"	"C10orf88"	"ATP6V0A2"
"118800"	"CALCOCO1"	"C10orf88"
"118801"	"C10orf88"	"APPL1"
"118802"	"KIDINS220"	"C10orf88"
"118803"	"NMD3"	"C10orf88"
"118804"	"DNMBP"	"C10orf88"
"118805"	"VTI1B"	"C10orf88"
"118806"	"SHPK"	"C10orf88"
"118807"	"GTSF1"	"C10orf88"
"118808"	"C10orf88"	"ATPIF1"
"118809"	"POLD2"	"C10orf88"
"118810"	"HDDC3"	"C10orf88"
"118811"	"WAPAL"	"C10orf88"
"118812"	"CPPED1"	"C10orf88"
"118813"	"SLC38A2"	"PIK3IP1"
"118815"	"POTEF"	"PIK3IP1"
"118816"	"PIK3IP1"	"DDB2"
"118818"	"SLC44A1"	"PIK3IP1"
"118819"	"RBM24"	"PIK3IP1"
"118820"	"PRSS2"	"BMP1"
"118821"	"SBDS"	"PRSS2"
"118822"	"PRSS2"	"ARSK"
"118823"	"PRSS2"	"METRN"
"118824"	"SUMF1"	"PRSS2"
"118827"	"PSMA8"	"PSMA5"
"118841"	"PSME3"	"PSMA5"
"118846"	"PSMB10"	"PSMA5"
"118848"	"PSMA5"	"FAM192A"
"118853"	"TIGIT"	"RASL11A"
"118854"	"RASL11A"	"C20orf43"
"118855"	"SBDS"	"RASL11A"
"118856"	"TPK1"	"RASL11A"
"118857"	"RASL11A"	"MBL2"
"118858"	"TMOD1"	"RASL11A"
"118859"	"RASL11A"	"PKLR"
"118860"	"RASL11A"	"PRPS1L1"
"118861"	"SAR1B"	"RASL11A"
"118863"	"RASL11A"	"DTYMK"
"118864"	"RFXANK"	"OXSR1"
"118865"	"RFXANK"	"PRPF6"
"118866"	"RFXANK"	"ESRP2"
"118867"	"RFXANK"	"RECQL4"
"118868"	"RFXANK"	"ARHGEF1"
"118869"	"SYMPK"	"RFXANK"
"118871"	"RFXANK"	"GTF2I"
"118872"	"RFXANK"	"NCAPD2"
"118873"	"RFXANK"	"POLE"
"118874"	"RFXANK"	"HAUS5"
"118875"	"RFXANK"	"EHMT2"
"118877"	"RFXANK"	"DVL2"
"118878"	"RGPD5"	"RFXANK"
"118879"	"RFXANK"	"PLEKHH3"
"118880"	"RFXANK"	"IQGAP3"
"118881"	"RFXANK"	"CDK11B"
"118882"	"STXBP4"	"RFXANK"
"118883"	"RTEL1"	"RFXANK"
"118884"	"RFXANK"	"HDLBP"
"118885"	"TBC1D2B"	"RFXANK"
"118886"	"RPRD1A"	"RFXANK"
"118887"	"RFXANK"	"HEATR2"
"118888"	"TRIP12"	"RFXANK"
"118889"	"RFXANK"	"APAF1"
"118890"	"RFXANK"	"PER1"
"118891"	"RFXANK"	"FBXO7"
"118892"	"RFXANK"	"PRIM2"
"118893"	"RFXANK"	"RAD17"
"118894"	"UCKL1"	"RFXANK"
"118895"	"SMC4"	"RFXANK"
"118896"	"RFXANK"	"PMS1"
"118897"	"RFXANK"	"NFKB2"
"118898"	"RFXANK"	"QRICH1"
"118899"	"SETX"	"RFXANK"
"118900"	"RFXANK"	"PRR14L"
"118901"	"RFXANK"	"EIF2AK2"
"118902"	"RFXANK"	"KIAA1279"
"118903"	"RFXANK"	"FAM83D"
"118904"	"RFXANK"	"PAPOLG"
"118905"	"RFXANK"	"NLRP2"
"118906"	"RFXANK"	"ARMC4"
"118907"	"VCPIP1"	"RFXANK"
"118908"	"RLIM"	"RFXANK"
"118909"	"TCF7L2"	"RFXANK"
"118910"	"RFXANK"	"BPTF"
"118911"	"RFXANK"	"MTO1"
"118912"	"RGL3"	"RFXANK"
"118913"	"RFXANK"	"MAPRE2"
"118914"	"RFXANK"	"RAD50"
"118915"	"RFXANK"	"BANP"
"118916"	"RFXANK"	"ARAP3"
"118917"	"RFXANK"	"PKLR"
"118918"	"RFXANK"	"RAF1"
"118919"	"RFXANK"	"NPRL3"
"118920"	"RFXANK"	"ANKHD1"
"118921"	"RFXANK"	"FOXP4"
"118922"	"THBS1"	"RFXANK"
"118923"	"RFXANK"	"PDXDC1"
"118924"	"RFXANK"	"DDA1"
"118925"	"RFXANK"	"CHTF18"
"118926"	"RFXANK"	"KNTC1"
"118927"	"RFXANK"	"CBWD1"
"118928"	"RFXANK"	"CASC5"
"118929"	"SMC5"	"RFXANK"
"118930"	"RPS6KA4"	"RFXANK"
"118931"	"TTF2"	"RFXANK"
"118932"	"RFXANK"	"DIS3"
"118933"	"SMC2"	"RFXANK"
"118934"	"RFXANK"	"FOXK1"
"118935"	"RFXANK"	"FOXK2"
"118936"	"RFXANK"	"ABCF3"
"118938"	"RFXANK"	"MAPK8"
"118939"	"RFXANK"	"PRIM1"
"118940"	"RFXANK"	"DSCC1"
"118941"	"RFXANK"	"COASY"
"118942"	"RFXANK"	"DHFR"
"118943"	"RFXANK"	"HOOK1"
"118944"	"RFXANK"	"C17orf71"
"118945"	"RFXANK"	"NCDN"
"118946"	"RFXANK"	"IRF2BP1"
"118947"	"RFXANK"	"ANKS1A"
"118948"	"SNX3"	"RFXANK"
"118949"	"RFXANK"	"NAB2"
"118950"	"RFXANK"	"POLD1"
"118951"	"RFXANK"	"N4BP2L2"
"118952"	"RFXANK"	"NUF2"
"118953"	"TONSL"	"RFXANK"
"118954"	"RFXANK"	"RFC3"
"118955"	"SSH3"	"RFXANK"
"118956"	"USP19"	"RFXANK"
"118957"	"RFXANK"	"PPIP5K1"
"118958"	"RFXANK"	"ARHGEF10"
"118959"	"SAMD1"	"RFXANK"
"118960"	"RIN1"	"RFXANK"
"118961"	"RFXANK"	"BRAT1"
"118962"	"RFXANK"	"FANCA"
"118963"	"RFXANK"	"NACC2"
"118964"	"RFXANK"	"ANKLE2"
"118965"	"RFXANK"	"POGK"
"118966"	"RFXANK"	"CEP97"
"118967"	"VPS41"	"RFXANK"
"118968"	"SBDS"	"IGFBP4"
"118969"	"SBDS"	"PKLR"
"118970"	"SBDS"	"LUC7L2"
"118971"	"SFTPA2"	"CLTCL1"
"118972"	"SFTPA2"	"POTEF"
"118974"	"SLC25A13"	"SFTPA2"
"118975"	"SLC25A12"	"SFTPA2"
"118976"	"SFTPA2"	"CDK5RAP1"
"118977"	"SLC25A15"	"SFTPA2"
"118980"	"SFTPA2"	"AURKB"
"118981"	"SLC27A2"	"SFTPA2"
"118982"	"SLC7A11"	"SFTPA2"
"118983"	"SFXN2"	"SFTPA2"
"118984"	"SFTPA2"	"GLT8D1"
"118985"	"SFTPA2"	"RARS2"
"118986"	"SFTPA2"	"CDC42EP1"
"118987"	"SFTPA2"	"MGST1"
"118988"	"SFTPA2"	"PTCD2"
"118989"	"SFTPA2"	"DDX19B"
"118990"	"SFTPA2"	"RAB7L1"
"118991"	"SFTPA2"	"FAM132B"
"118993"	"SPIN4"	"FBXO11"
"118994"	"TPK1"	"SPIN4"
"118995"	"SPIN4"	"MBL2"
"118996"	"SPIN4"	"PKLR"
"119000"	"HIST1H2AG"	"C1orf174"
"119001"	"HIST2H2AB"	"C1orf174"
"119002"	"LIN7C"	"C1orf174"
"119003"	"MPP6"	"C1orf174"
"119007"	"C1orf174"	"BLVRA"
"119008"	"CBX5"	"C1orf174"
"119009"	"KLK3"	"C1orf174"
"119010"	"DIS3"	"C1orf174"
"119013"	"TPK1"	"C1orf174"
"119015"	"PRTN3"	"C1orf174"
"119016"	"SRD5A2"	"PTX3"
"119017"	"SRD5A2"	"PKLR"
"119037"	"VSIG8"	"TGIF2LX"
"119038"	"TGIF2LX"	"S100A3"
"119041"	"TGIF2LX"	"DSG4"
"119043"	"THEM5"	"KIAA0391"
"119045"	"THEM5"	"CYP24A1"
"119047"	"ZYG11B"	"THEM5"
"119048"	"THEM5"	"GTPBP10"
"119049"	"THEM5"	"C20orf72"
"119050"	"THEM5"	"NDUFA6"
"119052"	"THEM5"	"ISCU"
"119053"	"THEM5"	"COQ9"
"119054"	"THEM5"	"MRPS36"
"119056"	"TMEM106A"	"HLA-F"
"119057"	"TMEM106A"	"LOC100507680"
"119058"	"TMEM106A"	"HLA-E"
"119059"	"TMEM106A"	"DCAKD"
"119060"	"TMTC2"	"TMEM106A"
"119061"	"TOR1AIP2"	"TMEM106A"
"119062"	"TMEM106A"	"KIAA0922"
"119063"	"TMEM106A"	"CACNA2D2"
"119064"	"TMEM106A"	"ECE1"
"119065"	"TMEM106A"	"MST1R"
"119066"	"TMEM106A"	"PLXNA1"
"119067"	"TMEM106A"	"PLXNA3"
"119068"	"TMEM132A"	"TMEM106A"
"119069"	"TMEM106A"	"SEL1L3"
"119070"	"TMEM106A"	"PAM"
"119071"	"TMEM106A"	"CHID1"
"119072"	"TMEM106A"	"B4GALNT1"
"119073"	"TMEM106A"	"PIGO"
"119074"	"TMEM106A"	"CRLF1"
"119075"	"TMEM106A"	"MBTPS1"
"119076"	"TMEM106A"	"ITGAV"
"119078"	"TMEM106A"	"QSOX1"
"119079"	"TMEM106A"	"STIM2"
"119080"	"TMEM106A"	"STIM1"
"119081"	"TMEM106A"	"EXT2"
"119082"	"TMEM106A"	"NLGN2"
"119083"	"TMEM106A"	"ADAM10"
"119084"	"TOR1B"	"TMEM106A"
"119085"	"TMEM106A"	"PLXNB2"
"119086"	"TMEM106A"	"ST14"
"119087"	"TMEM106A"	"NDST1"
"119088"	"TMEM106A"	"ENTPD6"
"119090"	"TMEM106A"	"GALNT5"
"119093"	"TMEM106A"	"CLSTN1"
"119094"	"TMEM106A"	"CNNM4"
"119095"	"TMEM106A"	"C3orf39"
"119096"	"TMEM106A"	"ATP6AP2"
"119097"	"TMEM106A"	"SEMA4G"
"119099"	"TMEM106A"	"KDELR1"
"119100"	"TMEM106A"	"SCARA3"
"119101"	"TMEM106A"	"LDLR"
"119103"	"TMEM106A"	"APLP2"
"119104"	"TMEM106A"	"APP"
"119105"	"TMEM106A"	"SPINT1"
"119106"	"TMEM106A"	"DNAJC16"
"119107"	"TMEM106A"	"ITGB5"
"119108"	"TMEM106A"	"GNPTAB"
"119110"	"TMEM30A"	"TMEM106A"
"119111"	"TMEM106A"	"SUN2"
"119112"	"TMEM106A"	"LRIG2"
"119113"	"TMEM106A"	"SEMA4D"
"119114"	"TOR1A"	"TMEM106A"
"119115"	"TMEM106A"	"B3GNT2"
"119117"	"TMEM106A"	"C3orf58"
"119118"	"TMEM106A"	"NCLN"
"119119"	"TMEM106A"	"SLC39A6"
"119120"	"TMEM106A"	"MR1"
"119121"	"TMEM106A"	"ADAM17"
"119122"	"TMEM106A"	"EGFR"
"119123"	"TMEM106A"	"MAN2A2"
"119124"	"TMEM106B"	"TMEM106A"
"119125"	"TMEM106A"	"GPX8"
"119126"	"TMEM106A"	"EXTL3"
"119127"	"TMEM106A"	"CHPF2"
"119128"	"TMEM106A"	"NOMO1"
"119129"	"TMEM106A"	"ADAM9"
"119130"	"TMEM106A"	"GALNT2"
"119131"	"TMEM106A"	"RDH11"
"119133"	"TMEM106A"	"PBXIP1"
"119134"	"UGT8"	"TMEM106A"
"119135"	"TMEM106A"	"NT5E"
"119136"	"TMEM106A"	"F10"
"119137"	"TYW1"	"TMEM106A"
"119139"	"TMEM106A"	"PON2"
"119140"	"TMEM106A"	"C9orf167"
"119141"	"TMEM106A"	"ANKLE2"
"119142"	"TMEM106A"	"MIA3"
"119144"	"TMEM106A"	"ARSK"
"119145"	"TMEM106A"	"PIGK"
"119146"	"TMEM106A"	"CLSTN3"
"119148"	"TMEM106A"	"PRF1"
"119150"	"TMEM106A"	"CELSR1"
"119152"	"TMEM106A"	"GLB1L2"
"119153"	"TMEM106A"	"MAN1A1"
"119154"	"TMEM106A"	"HLA-DRB1"
"119155"	"TMEM106A"	"HLA-DRB3"
"119156"	"TMEM106A"	"PTPRU"
"119157"	"TMEM106A"	"LOC100288413"
"119158"	"TMEM106A"	"CDKAL1"
"119159"	"TMEM106A"	"FKBP8"
"119160"	"TMEM106A"	"DSC2"
"119161"	"TMEM106A"	"SUSD2"
"119162"	"TMEM106A"	"KDELC1"
"119164"	"TMEM106A"	"HS6ST2"
"119166"	"TMEM106A"	"SEMA4B"
"119167"	"TMEM106A"	"MGRN1"
"119169"	"TMEM106A"	"SGK196"
"119170"	"TMEM106A"	"LAMB3"
"119172"	"TMEM106A"	"SUSD1"
"119173"	"TMEM43"	"TMEM106A"
"119174"	"TMEM106A"	"ADAM19"
"119175"	"TMEM106A"	"ABHD12"
"119176"	"UXS1"	"TMEM106A"
"119177"	"TMEM106A"	"GLT8D1"
"119178"	"TMEM106A"	"EPHA1"
"119179"	"TMEM106A"	"CD97"
"119180"	"TMEM106A"	"DGCR2"
"119181"	"TMEM106A"	"GALNT14"
"119182"	"TMEM106A"	"CHST12"
"119183"	"TMEM106A"	"CLPTM1"
"119184"	"TMEM106A"	"STOM"
"119185"	"TMEM106C"	"TMEM106A"
"119186"	"TMEM106A"	"ITFG1"
"119187"	"TMEM106A"	"TCTN3"
"119188"	"TMEM106A"	"TAPBP"
"119189"	"TMEM106A"	"GDF15"
"119190"	"TMEM106A"	"JAG2"
"119191"	"TMEM106A"	"GPR125"
"119192"	"TMEM106A"	"EIF2AK3"
"119194"	"TMEM106A"	"OAF"
"119195"	"TMEM106A"	"INSR"
"119196"	"TMEM106A"	"LEMD3"
"119197"	"TMEM106A"	"HS3ST1"
"119198"	"TMEM106A"	"FURIN"
"119200"	"TMEM106A"	"CHST14"
"119201"	"TMEM106A"	"GPR56"
"119202"	"TMEM106A"	"SEPN1"
"119203"	"TMEM106A"	"HFE"
"119204"	"TMEM106A"	"P4HTM"
"119205"	"TMEM106A"	"ENTPD2"
"119206"	"TMEM106A"	"PTGFRN"
"119207"	"TMEM106A"	"SLC39A4"
"119208"	"TMEM106A"	"SCNN1A"
"119209"	"TMEM106A"	"PVRL2"
"119210"	"TMEM106A"	"METRN"
"119211"	"TMEM106A"	"PGAM2"
"119212"	"TMEM106A"	"SEMA6B"
"119213"	"TMEM106A"	"PKMYT1"
"119214"	"TMEM2"	"TMEM106A"
"119215"	"TMEM106A"	"CNTNAP1"
"119216"	"TMEM106A"	"LRFN1"
"119217"	"TMEM106A"	"LOC100510688"
"119218"	"TMEM106A"	"HLA-DQB1"
"119219"	"TMEM106A"	"CILP2"
"119220"	"TMEM106A"	"BACE2"
"119221"	"TMEM106A"	"B3GAT3"
"119222"	"TMEM106A"	"ABCA7"
"119223"	"TMEM106A"	"C1QL4"
"119224"	"TMX4"	"TMEM106A"
"119225"	"TMEM106A"	"GXYLT1"
"119226"	"TMEM106A"	"LRFN4"
"119227"	"TMEM106A"	"FAM20C"
"119229"	"TMEM106A"	"ENPP1"
"119230"	"TMEM106A"	"RTN4RL2"
"119231"	"TMEM106A"	"ANKRD46"
"119232"	"TMEM106A"	"HYAL2"
"119233"	"TMEM106A"	"CMTM6"
"119234"	"TMEM69"	"C20orf43"
"119235"	"TMEM69"	"IMPACT"
"119236"	"TMEM69"	"SMEK1"
"119237"	"TPP2"	"TMEM69"
"119238"	"TMEM69"	"PKLR"
"119239"	"TMEM69"	"PBK"
"119240"	"TMEM69"	"PPP2CA"
"119241"	"TMEM69"	"S100A2"
"119242"	"TMEM69"	"DNPEP"
"119243"	"TMEM69"	"FTSJD2"
"119244"	"TMEM69"	"C20orf27"
"119245"	"TMEM69"	"ACOX3"
"119246"	"TMEM69"	"EGLN3"
"119247"	"TMEM69"	"KLK3"
"119248"	"TPK1"	"TMEM69"
"119249"	"TMEM69"	"PRTN3"
"119250"	"TNFAIP3"	"KLK7"
"119251"	"TNFAIP3"	"A2ML1"
"119252"	"TNFAIP3"	"TGM1"
"119253"	"TNFAIP3"	"HAL"
"119254"	"TNFAIP3"	"MMAB"
"119255"	"TNFAIP3"	"SERPINA12"
"119256"	"TNNT1"	"MMAB"
"119257"	"TRIOBP"	"TNNT1"
"119258"	"UBE2J2"	"KLK7"
"119259"	"UBE2J2"	"HAL"
"119260"	"UBE2J2"	"CASP14"
"119261"	"UBE2J2"	"ARG1"
"119262"	"UBE2J2"	"TPK1"
"119263"	"UBE2J2"	"MBL2"
"119264"	"UBE2J2"	"PKLR"
"119265"	"UBE2J2"	"ALOX12B"
"119266"	"UBE2J2"	"CDSN"
"119267"	"UBE2J2"	"KPRP"
"119268"	"CD8B"	"ATP1A3"
"119269"	"SORT1"	"CD8B"
"119270"	"FGFR1"	"CD8B"
"119271"	"SRC"	"CD8B"
"119272"	"SBDS"	"CD8B"
"119273"	"GALNT12"	"CD8B"
"119274"	"LOC100509457"	"CD8B"
"119275"	"PRSS2"	"CD8B"
"119276"	"CHTOP"	"ATP1A4"
"119277"	"POTEE"	"CHTOP"
"119279"	"CHTOP"	"ACTN3"
"119281"	"SPTB"	"CHTOP"
"119282"	"TUBA3C"	"CHTOP"
"119284"	"MYH7B"	"CHTOP"
"119285"	"GEMIN6"	"CHTOP"
"119288"	"HLA-F"	"CLEC4A"
"119289"	"HLA-C"	"CLEC4A"
"119290"	"LOC100507680"	"CLEC4A"
"119291"	"LOC100507703"	"CLEC4A"
"119292"	"CTNNA2"	"CLEC4A"
"119293"	"CTNNA1"	"CLEC4A"
"119294"	"PKP4"	"CLEC4A"
"119295"	"PTPRK"	"CLEC4A"
"119297"	"CLEC4A"	"ATP2B4"
"119301"	"MICB"	"CLEC4A"
"119302"	"LRFN1"	"CLEC4A"
"119304"	"PCDH1"	"CLEC4A"
"119305"	"CUX1"	"CLEC4A"
"119306"	"PTK7"	"CLEC4A"
"119307"	"PCDHB13"	"CLEC4A"
"119308"	"PCDHGA10"	"CLEC4A"
"119309"	"POM121C"	"CLEC4A"
"119310"	"DNAJC16"	"CLEC4A"
"119313"	"ITGA6"	"CLEC4A"
"119314"	"EPHB4"	"CLEC4A"
"119316"	"RHBDF2"	"CLEC4A"
"119318"	"DSC3"	"CLEC4A"
"119319"	"RPS6KA4"	"CLEC4A"
"119320"	"RPS6KA5"	"CLEC4A"
"119321"	"F3"	"CLEC4A"
"119326"	"CLEC4A"	"CDH1"
"119327"	"IL13RA1"	"CLEC4A"
"119329"	"EPHA1"	"CLEC4A"
"119330"	"LRRN2"	"CLEC4A"
"119331"	"SECTM1"	"CLEC4A"
"119332"	"RNF213"	"CLEC4A"
"119333"	"FRMD5"	"CLEC4A"
"119334"	"SLC39A3"	"CLEC4A"
"119335"	"SUN2"	"CLEC4A"
"119336"	"PTPRF"	"CLEC4A"
"119337"	"GLT8D1"	"CLEC4A"
"119338"	"JAK1"	"CLEC4A"
"119340"	"CLEC4A"	"ATRN"
"119341"	"CLEC4A"	"ARL8B"
"119342"	"ITFG1"	"CLEC4A"
"119343"	"PVR"	"CLEC4A"
"119346"	"GPR125"	"CLEC4A"
"119347"	"OCLN"	"CLEC4A"
"119348"	"PVRL2"	"CLEC4A"
"119349"	"TGFBR1"	"CLEC4A"
"119350"	"MCAM"	"CLEC4A"
"119351"	"PTGFRN"	"CLEC4A"
"119352"	"TBL2"	"CLEC4A"
"119353"	"TNFSF9"	"CLEC4A"
"119354"	"VASN"	"CLEC4A"
"119355"	"NDUFB5"	"CLEC4A"
"119356"	"MBL2"	"DCK"
"119357"	"TPK1"	"DCK"
"119360"	"KLK3"	"DCK"
"119362"	"PRTN3"	"DCK"
"119363"	"SIN3A"	"DKK2"
"119364"	"VIM"	"DKK2"
"119367"	"DKK2"	"ARID4B"
"119368"	"IGHG2"	"DKK2"
"119369"	"SAP130"	"DKK2"
"119370"	"DKK2"	"BRMS1L"
"119371"	"LGALS7B"	"DKK2"
"119373"	"SBDS"	"DKK2"
"119374"	"S100A9"	"DKK2"
"119375"	"SERPINB4"	"DKK2"
"119376"	"SERPINB3"	"DKK2"
"119377"	"TF"	"DKK2"
"119378"	"SAP30"	"DKK2"
"119379"	"DKK2"	"ANXA8"
"119380"	"LCN2"	"DKK2"
"119381"	"DKK2"	"ARID4A"
"119382"	"TGM1"	"DKK2"
"119383"	"PKLR"	"DKK2"
"119384"	"HBA2"	"DKK2"
"119385"	"LCP1"	"DKK2"
"119386"	"S100A7"	"DKK2"
"119387"	"IVL"	"DKK2"
"119388"	"LOC100509457"	"DKK2"
"119389"	"HLA-DRA"	"DKK2"
"119390"	"ING1"	"DKK2"
"119391"	"SUDS3"	"DKK2"
"119392"	"HBB"	"DKK2"
"119393"	"DKK2"	"BRMS1"
"119394"	"PRSS2"	"DKK2"
"119395"	"NOTCH1"	"DKK2"
"119397"	"MBL2"	"EGLN3"
"119398"	"TPK1"	"EGLN3"
"119399"	"KLK3"	"EGLN3"
"119400"	"EGLN3"	"C1orf174"
"119401"	"PRTN3"	"EGLN3"
"119403"	"PLEKHH3"	"ACVR2B"
"119404"	"TGFBR1"	"ACVR2B"
"119405"	"ACVR2B"	"ACVR1B"
"119406"	"CLCN3"	"ACVR2B"
"119407"	"BMPR1A"	"ACVR2B"
"119408"	"PTPRF"	"ACVR2B"
"119409"	"DDR1"	"ACVR2B"
"119410"	"SLC20A1"	"ACVR2B"
"119411"	"CDKAL1"	"ACVR2B"
"119412"	"TNFRSF10B"	"ACVR2B"
"119413"	"ACVR2B"	"ACVR1"
"119415"	"JMJD6"	"ADCY9"
"119416"	"NOS1"	"ADCY9"
"119418"	"MED9"	"CDK19"
"119419"	"MED25"	"CDK19"
"119424"	"MED11"	"CDK19"
"119427"	"MED27"	"CDK19"
"119434"	"MED15"	"CDK19"
"119454"	"KTN1"	"CDR2L"
"119455"	"GTF2I"	"CDR2L"
"119458"	"CDR2L"	"C4orf46"
"119460"	"SNAP29"	"CDR2L"
"119463"	"SLC25A31"	"CENPH"
"119464"	"ZMPSTE24"	"CENPH"
"119466"	"PTX3"	"CENPQ"
"119467"	"PICALM"	"CENPQ"
"119470"	"CNOT7"	"C12orf57"
"119471"	"COG4"	"CHP"
"119472"	"ZGPAT"	"COG4"
"119473"	"PREB"	"CTAGE5"
"119477"	"ATXN2"	"AKAP1"
"119478"	"TRABD"	"AKAP1"
"119481"	"GPAT2"	"AKAP1"
"119482"	"RHOT2"	"AKAP1"
"119487"	"ECHS1"	"CUL9"
"119491"	"NOS1"	"CUL9"
"119492"	"MRI1"	"CUL9"
"119494"	"TUBB8"	"DCAF4"
"119499"	"DCAF4"	"CUL4A"
"119500"	"DCAF4"	"COPS4"
"119501"	"DDB1"	"DCAF4"
"119503"	"KIAA0664"	"DCAF4"
"119505"	"DCAF4"	"COPS7B"
"119506"	"LONP1"	"DCAF4"
"119508"	"DCAF4"	"CTU1"
"119510"	"DDA1"	"DCAF4"
"119511"	"DCAF4"	"COPS5"
"119512"	"DCAF4"	"COPS7A"
"119513"	"NR2F6"	"DCAF4"
"119516"	"RPS10"	"DDX31"
"119520"	"HIST1H1E"	"DDX31"
"119521"	"RPL10A"	"DDX31"
"119522"	"RPS6"	"DDX31"
"119524"	"RPL10"	"DDX31"
"119525"	"RPS8"	"DDX31"
"119528"	"RPSA"	"DDX31"
"119535"	"RPL31"	"DDX31"
"119539"	"RPL35"	"DDX31"
"119541"	"RPL3"	"DHX8"
"119542"	"RPS8"	"DHX8"
"119544"	"PRPF19"	"DHX8"
"119545"	"DHX8"	"CXorf56"
"119546"	"RPL14"	"DHX8"
"119547"	"RPL31"	"DHX8"
"119554"	"GAPDHS"	"ELAVL2"
"119556"	"SERBP1"	"FAM136A"
"119558"	"FAM136A"	"ACOX1"
"119562"	"SRC"	"FAM136A"
"119564"	"HIST1H1D"	"FRMD6"
"119565"	"TUBB8"	"GET4"
"119567"	"GET4"	"DNAJB2"
"119568"	"UFD1L"	"GET4"
"119569"	"TUBA1A"	"GET4"
"119570"	"TUBA1C"	"GET4"
"119572"	"NPLOC4"	"GET4"
"119573"	"TAX1BP1"	"GET4"
"119575"	"GET4"	"FAM115A"
"119577"	"IRAK1"	"GET4"
